fiscal_year,direction,fund_code,fund_label,kan_code,kan_name,kou_code,kou_name,moku_code,moku_name,name_source,master_kan_code,master_kan_name,master_kou_code,master_kou_name,master_kind,master_basis
2018,expenditure,1,一般会計,7,,1,,3,,,7,商工費,,,,
2018,expenditure,1,一般会計,7,,1,,4,,,7,商工費,,,,
2018,expenditure,1,一般会計,8,,1,,1,,,8,土木費,,,,
2018,expenditure,1,一般会計,8,,2,,1,,,8,土木費,,,,
2018,expenditure,1,一般会計,8,,2,,2,,,8,土木費,,,,
2018,expenditure,1,一般会計,8,,2,,3,,,8,土木費,,,,
2018,expenditure,1,一般会計,8,,2,,4,,,8,土木費,,,,
2018,expenditure,1,一般会計,8,,2,,5,,,8,土木費,,,,
2018,expenditure,1,一般会計,8,,3,,1,,,8,土木費,,,,
2018,expenditure,1,一般会計,8,,4,,1,,,8,土木費,,,,
2018,expenditure,1,一般会計,8,,4,,2,,,8,土木費,,,,
2018,expenditure,1,一般会計,8,,4,,3,,,8,土木費,,,,
2018,expenditure,1,一般会計,8,,4,,4,,,8,土木費,,,,
2018,expenditure,1,一般会計,8,,4,,5,,,8,土木費,,,,
2018,expenditure,1,一般会計,9,,1,,1,,,9,消防費,,,,
2018,expenditure,1,一般会計,9,,1,,2,,,9,消防費,,,,
2018,expenditure,1,一般会計,9,,1,,3,,,9,消防費,,,,
2018,expenditure,1,一般会計,9,,1,,4,,,9,消防費,,,,
2018,expenditure,1,一般会計,10,,1,,1,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,1,,2,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,1,,3,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,2,,1,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,2,,2,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,2,,3,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,2,,4,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,2,,5,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,2,,6,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,3,,1,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,3,,2,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,3,,3,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,3,,4,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,3,,5,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,3,,6,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,4,,1,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,5,,1,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,5,,2,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,5,,3,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,5,,4,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,5,,5,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,6,,1,,,10,教育費,,,,
2018,expenditure,1,一般会計,10,,6,,2,,,10,教育費,,,,
2018,expenditure,1,一般会計,11,,1,,1,,,12,公債費,,,,
2018,expenditure,1,一般会計,11,,1,,2,,,12,公債費,,,,
2018,expenditure,1,一般会計,12,,1,,1,,,13,諸支出金,,,,
2018,expenditure,1,一般会計,12,,1,,2,,,13,諸支出金,,,,
2018,expenditure,1,一般会計,13,,1,,1,,,14,予備費,,,,
2018,expenditure,11,国民健康保険特別会計,1,,1,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,1,,1,,2,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,1,,1,,3,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,1,,2,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,1,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,1,,2,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,1,,3,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,1,,4,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,1,,5,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,2,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,2,,2,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,2,,3,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,2,,4,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,3,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,3,,2,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,4,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,5,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,6,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,2,,6,,2,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,3,,1,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,3,,1,,2,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,3,,2,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,3,,2,,2,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,3,,3,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,4,,1,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,5,,1,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,6,,1,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,7,,1,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,7,,1,,2,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,7,,1,,3,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,7,,2,,1,,,,,,,,
2018,expenditure,11,国民健康保険特別会計,8,,1,,1,,,,,,,,
2018,expenditure,14,介護保険特別会計,1,,1,,1,,,,,,,,
2018,expenditure,14,介護保険特別会計,1,,1,,2,,,,,,,,
2018,expenditure,14,介護保険特別会計,1,,1,,3,,,,,,,,
2018,expenditure,14,介護保険特別会計,2,,1,,1,,,,,,,,
2018,expenditure,14,介護保険特別会計,2,,1,,2,,,,,,,,
2018,expenditure,14,介護保険特別会計,2,,1,,3,,,,,,,,
2018,expenditure,14,介護保険特別会計,2,,1,,4,,,,,,,,
2018,expenditure,14,介護保険特別会計,2,,1,,5,,,,,,,,
2018,expenditure,14,介護保険特別会計,2,,1,,6,,,,,,,,
2018,expenditure,14,介護保険特別会計,2,,1,,7,,,,,,,,
2018,expenditure,14,介護保険特別会計,3,,1,,1,,,,,,,,
2018,expenditure,14,介護保険特別会計,3,,1,,2,,,,,,,,
2018,expenditure,14,介護保険特別会計,3,,1,,3,,,,,,,,
2018,expenditure,14,介護保険特別会計,3,,1,,4,,,,,,,,
2018,expenditure,14,介護保険特別会計,4,,1,,1,,,,,,,,
2018,expenditure,14,介護保険特別会計,5,,1,,1,,,,,,,,
2018,expenditure,14,介護保険特別会計,6,,1,,1,,,,,,,,
2018,expenditure,14,介護保険特別会計,7,,1,,1,,,,,,,,
2018,expenditure,14,介護保険特別会計,8,,1,,1,,,,,,,,
2018,expenditure,14,介護保険特別会計,8,,1,,2,,,,,,,,
2018,expenditure,14,介護保険特別会計,8,,2,,1,,,,,,,,
2018,expenditure,14,介護保険特別会計,9,,1,,1,,,,,,,,
2018,expenditure,21,公共下水道特別会計,1,,1,,1,,,,,,,,
2018,expenditure,21,公共下水道特別会計,2,,1,,1,,,,,,,,
2018,expenditure,21,公共下水道特別会計,2,,2,,1,,,,,,,,
2018,expenditure,21,公共下水道特別会計,3,,1,,1,,,,,,,,
2018,expenditure,21,公共下水道特別会計,3,,1,,2,,,,,,,,
2018,expenditure,21,公共下水道特別会計,4,,1,,1,,,,,,,,
2018,expenditure,22,駐車場事業特別会計,1,,1,,1,,,,,,,,
2018,expenditure,22,駐車場事業特別会計,2,,1,,1,,,,,,,,
2018,expenditure,34,後期高齢者医療特別会計,1,,1,,1,,,,,,,,
2018,expenditure,34,後期高齢者医療特別会計,1,,2,,1,,,,,,,,
2018,expenditure,34,後期高齢者医療特別会計,1,,2,,2,,,,,,,,
2018,expenditure,34,後期高齢者医療特別会計,2,,1,,1,,,,,,,,
2018,expenditure,34,後期高齢者医療特別会計,3,,1,,1,,,,,,,,
2018,expenditure,34,後期高齢者医療特別会計,4,,1,,1,,,,,,,,
2018,expenditure,34,後期高齢者医療特別会計,4,,1,,2,,,,,,,,
2018,expenditure,34,後期高齢者医療特別会計,4,,1,,3,,,,,,,,
2018,expenditure,34,後期高齢者医療特別会計,4,,2,,1,,,,,,,,
2018,expenditure,34,後期高齢者医療特別会計,5,,1,,1,,,,,,,,
2018,revenue,1,一般会計,1,,1,,1,,,,,,,,
2018,revenue,1,一般会計,1,,1,,2,,,,,,,,
2018,revenue,1,一般会計,1,,2,,1,,,,,,,,
2018,revenue,1,一般会計,1,,2,,2,,,,,,,,
2018,revenue,1,一般会計,1,,3,,1,,,,,,,,
2018,revenue,1,一般会計,1,,4,,1,,,,,,,,
2018,revenue,1,一般会計,1,,5,,1,,,,,,,,
2018,revenue,1,一般会計,1,,6,,1,,,,,,,,
2018,revenue,1,一般会計,2,,1,,1,,,,,,,,
2018,revenue,1,一般会計,2,,2,,1,,,,,,,,
2018,revenue,1,一般会計,3,,1,,1,,,,,,,,
2018,revenue,1,一般会計,4,,1,,1,,,,,,,,
2018,revenue,1,一般会計,5,,1,,1,,,,,,,,
2018,revenue,1,一般会計,6,,1,,1,,,,,,,,
2018,revenue,1,一般会計,7,,1,,1,,,,,,,,
2018,revenue,1,一般会計,8,,1,,1,,,,,,,,
2018,revenue,1,一般会計,9,,1,,1,,,,,,,,
2018,revenue,1,一般会計,10,,1,,1,,,,,,,,
2018,revenue,1,一般会計,11,,1,,1,,,,,,,,
2018,revenue,1,一般会計,11,,1,,2,,,,,,,,
2018,revenue,1,一般会計,11,,1,,3,,,,,,,,
2018,revenue,1,一般会計,11,,1,,4,,,,,,,,
2018,revenue,1,一般会計,12,,1,,1,,,,,,,,
2018,revenue,1,一般会計,12,,1,,2,,,,,,,,
2018,revenue,1,一般会計,12,,1,,3,,,,,,,,
2018,revenue,1,一般会計,12,,1,,4,,,,,,,,
2018,revenue,1,一般会計,12,,1,,5,,,,,,,,
2018,revenue,1,一般会計,12,,2,,1,,,,,,,,
2018,revenue,1,一般会計,12,,2,,2,,,,,,,,
2018,revenue,1,一般会計,12,,2,,3,,,,,,,,
2018,revenue,1,一般会計,13,,1,,1,,,,,,,,
2018,revenue,1,一般会計,13,,1,,2,,,,,,,,
2018,revenue,1,一般会計,13,,1,,3,,,,,,,,
2018,revenue,1,一般会計,13,,2,,1,,,,,,,,
2018,revenue,1,一般会計,13,,2,,2,,,,,,,,
2018,revenue,1,一般会計,13,,2,,3,,,,,,,,
2018,revenue,1,一般会計,13,,2,,4,,,,,,,,
2018,revenue,1,一般会計,13,,2,,5,,,,,,,,
2018,revenue,1,一般会計,13,,3,,1,,,,,,,,
2018,revenue,1,一般会計,13,,3,,2,,,,,,,,
2018,revenue,1,一般会計,13,,3,,3,,,,,,,,
2018,revenue,1,一般会計,13,,3,,4,,,,,,,,
2018,revenue,1,一般会計,14,,1,,1,,,,,,,,
2018,revenue,1,一般会計,14,,1,,2,,,,,,,,
2018,revenue,1,一般会計,14,,1,,3,,,,,,,,
2018,revenue,1,一般会計,14,,1,,4,,,,,,,,
2018,revenue,1,一般会計,14,,2,,1,,,,,,,,
2018,revenue,1,一般会計,14,,2,,2,,,,,,,,
2018,revenue,1,一般会計,14,,2,,3,,,,,,,,
2018,revenue,1,一般会計,14,,2,,4,,,,,,,,
2018,revenue,1,一般会計,14,,2,,5,,,,,,,,
2018,revenue,1,一般会計,14,,2,,6,,,,,,,,
2018,revenue,1,一般会計,14,,2,,7,,,,,,,,
2018,revenue,1,一般会計,14,,3,,1,,,,,,,,
2018,revenue,1,一般会計,14,,3,,2,,,,,,,,
2018,revenue,1,一般会計,14,,3,,3,,,,,,,,
2018,revenue,1,一般会計,14,,3,,4,,,,,,,,
2018,revenue,1,一般会計,14,,3,,5,,,,,,,,
2018,revenue,1,一般会計,15,,1,,1,,,,,,,,
2018,revenue,1,一般会計,15,,1,,2,,,,,,,,
2018,revenue,1,一般会計,15,,2,,1,,,,,,,,
2018,revenue,1,一般会計,15,,2,,2,,,,,,,,
2018,revenue,1,一般会計,16,,1,,1,,,,,,,,
2018,revenue,1,一般会計,16,,1,,2,,,,,,,,
2018,revenue,1,一般会計,17,,1,,1,,,,,,,,
2018,revenue,1,一般会計,17,,1,,2,,,,,,,,
2018,revenue,1,一般会計,18,,1,,1,,,,,,,,
2018,revenue,1,一般会計,19,,1,,1,,,,,,,,
2018,revenue,1,一般会計,19,,1,,2,,,,,,,,
2018,revenue,1,一般会計,19,,2,,1,,,,,,,,
2018,revenue,1,一般会計,19,,3,,1,,,,,,,,
2018,revenue,1,一般会計,19,,4,,1,,,,,,,,
2018,revenue,1,一般会計,19,,5,,1,,,,,,,,
2018,revenue,1,一般会計,19,,6,,1,,,,,,,,
2018,revenue,1,一般会計,20,,1,,1,,,,,,,,
2018,revenue,1,一般会計,20,,1,,2,,,,,,,,
2018,revenue,1,一般会計,20,,1,,3,,,,,,,,
2018,revenue,1,一般会計,20,,1,,4,,,,,,,,
2018,revenue,1,一般会計,20,,1,,5,,,,,,,,
2018,revenue,11,国民健康保険特別会計,1,,1,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,1,,1,,2,,,,,,,,
2018,revenue,11,国民健康保険特別会計,2,,1,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,2,,2,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,3,,1,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,4,,1,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,4,,1,,2,,,,,,,,
2018,revenue,11,国民健康保険特別会計,4,,2,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,5,,1,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,6,,1,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,6,,1,,2,,,,,,,,
2018,revenue,11,国民健康保険特別会計,7,,1,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,7,,1,,2,,,,,,,,
2018,revenue,11,国民健康保険特別会計,8,,1,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,8,,1,,2,,,,,,,,
2018,revenue,11,国民健康保険特別会計,8,,2,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,8,,3,,1,,,,,,,,
2018,revenue,11,国民健康保険特別会計,8,,3,,2,,,,,,,,
2018,revenue,11,国民健康保険特別会計,8,,3,,3,,,,,,,,
2018,revenue,11,国民健康保険特別会計,8,,3,,4,,,,,,,,
2018,revenue,11,国民健康保険特別会計,8,,3,,5,,,,,,,,
2018,revenue,14,介護保険特別会計,1,,1,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,2,,1,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,3,,1,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,3,,2,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,3,,2,,2,,,,,,,,
2018,revenue,14,介護保険特別会計,3,,2,,3,,,,,,,,
2018,revenue,14,介護保険特別会計,3,,2,,4,,,,,,,,
2018,revenue,14,介護保険特別会計,3,,2,,5,,,,,,,,
2018,revenue,14,介護保険特別会計,3,,2,,6,,,,,,,,
2018,revenue,14,介護保険特別会計,4,,1,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,4,,1,,2,,,,,,,,
2018,revenue,14,介護保険特別会計,5,,1,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,5,,2,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,5,,2,,2,,,,,,,,
2018,revenue,14,介護保険特別会計,6,,1,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,7,,1,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,8,,1,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,8,,1,,2,,,,,,,,
2018,revenue,14,介護保険特別会計,8,,1,,3,,,,,,,,
2018,revenue,14,介護保険特別会計,8,,1,,4,,,,,,,,
2018,revenue,14,介護保険特別会計,8,,1,,5,,,,,,,,
2018,revenue,14,介護保険特別会計,8,,2,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,9,,1,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,10,,1,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,10,,2,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,10,,3,,1,,,,,,,,
2018,revenue,14,介護保険特別会計,10,,3,,2,,,,,,,,
2018,revenue,21,公共下水道特別会計,1,,1,,1,,,,,,,,
2018,revenue,21,公共下水道特別会計,1,,1,,2,,,,,,,,
2018,revenue,21,公共下水道特別会計,2,,1,,1,,,,,,,,
2018,revenue,21,公共下水道特別会計,2,,1,,2,,,,,,,,
2018,revenue,21,公共下水道特別会計,2,,2,,1,,,,,,,,
2018,revenue,21,公共下水道特別会計,3,,1,,1,,,,,,,,
2018,revenue,21,公共下水道特別会計,4,,1,,1,,,,,,,,
2018,revenue,21,公共下水道特別会計,5,,1,,1,,,,,,,,
2018,revenue,21,公共下水道特別会計,6,,1,,1,,,,,,,,
2018,revenue,21,公共下水道特別会計,7,,1,,1,,,,,,,,
2018,revenue,21,公共下水道特別会計,8,,1,,1,,,,,,,,
2018,revenue,21,公共下水道特別会計,9,,1,,1,,,,,,,,
2018,revenue,21,公共下水道特別会計,9,,2,,1,,,,,,,,
2018,revenue,21,公共下水道特別会計,10,,1,,1,,,,,,,,
2018,revenue,22,駐車場事業特別会計,1,,1,,1,,,,,,,,
2018,revenue,22,駐車場事業特別会計,2,,1,,1,,,,,,,,
2018,revenue,22,駐車場事業特別会計,2,,2,,1,,,,,,,,
2018,revenue,22,駐車場事業特別会計,3,,1,,1,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,1,,1,,1,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,1,,1,,2,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,2,,1,,1,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,3,,1,,1,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,4,,1,,1,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,5,,1,,1,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,5,,2,,1,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,5,,2,,2,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,5,,3,,1,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,5,,4,,1,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,5,,5,,1,,,,,,,,
2018,revenue,34,後期高齢者医療特別会計,6,,1,,1,,,,,,,,
2019,expenditure,1,一般会計,1,,1,,1,,,1,議会費,,,,
2019,expenditure,1,一般会計,2,,1,,1,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,1,,2,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,1,,3,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,1,,4,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,1,,5,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,1,,6,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,1,,7,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,1,,8,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,1,,9,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,1,,10,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,1,,11,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,2,,1,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,2,,2,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,2,,3,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,3,,1,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,3,,2,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,4,,1,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,4,,2,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,4,,3,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,4,,4,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,5,,1,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,5,,2,,,2,総務費,,,,
2019,expenditure,1,一般会計,2,,6,,1,,,2,総務費,,,,
2019,expenditure,1,一般会計,3,,1,,1,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,1,,2,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,1,,3,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,1,,4,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,1,,5,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,1,,6,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,1,,7,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,1,,8,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,2,,1,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,2,,2,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,2,,3,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,2,,4,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,2,,5,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,2,,6,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,3,,1,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,3,,2,,,3,民生費,,,,
2019,expenditure,1,一般会計,3,,4,,1,,,3,民生費,,,,
2019,expenditure,1,一般会計,4,,1,,1,,,4,衛生費,,,,
2019,expenditure,1,一般会計,4,,1,,2,,,4,衛生費,,,,
2019,expenditure,1,一般会計,4,,1,,3,,,4,衛生費,,,,
2019,expenditure,1,一般会計,4,,1,,4,,,4,衛生費,,,,
2019,expenditure,1,一般会計,4,,1,,5,,,4,衛生費,,,,
2019,expenditure,1,一般会計,4,,2,,1,,,4,衛生費,,,,
2019,expenditure,1,一般会計,4,,2,,2,,,4,衛生費,,,,
2019,expenditure,1,一般会計,4,,2,,3,,,4,衛生費,,,,
2019,expenditure,1,一般会計,4,,2,,4,,,4,衛生費,,,,
2019,expenditure,1,一般会計,5,,1,,1,,,5,労働費,,,,
2019,expenditure,1,一般会計,5,,2,,1,,,5,労働費,,,,
2019,expenditure,1,一般会計,6,,1,,1,,,6,農林水産業費,,,,
2019,expenditure,1,一般会計,6,,1,,2,,,6,農林水産業費,,,,
2019,expenditure,1,一般会計,6,,1,,3,,,6,農林水産業費,,,,
2019,expenditure,1,一般会計,6,,1,,4,,,6,農林水産業費,,,,
2019,expenditure,1,一般会計,7,,1,,1,,,7,商工費,,,,
2019,expenditure,1,一般会計,7,,1,,2,,,7,商工費,,,,
2019,expenditure,1,一般会計,7,,1,,3,,,7,商工費,,,,
2019,expenditure,1,一般会計,7,,1,,4,,,7,商工費,,,,
2019,expenditure,1,一般会計,8,,1,,1,,,8,土木費,,,,
2019,expenditure,1,一般会計,8,,2,,1,,,8,土木費,,,,
2019,expenditure,1,一般会計,8,,2,,2,,,8,土木費,,,,
2019,expenditure,1,一般会計,8,,2,,3,,,8,土木費,,,,
2019,expenditure,1,一般会計,8,,2,,4,,,8,土木費,,,,
2019,expenditure,1,一般会計,8,,2,,5,,,8,土木費,,,,
2019,expenditure,1,一般会計,8,,3,,1,,,8,土木費,,,,
2019,expenditure,1,一般会計,8,,4,,1,,,8,土木費,,,,
